#D = 0.192000, cgrav = 12.000000, Ts = 0.0019704069123315, At = 0.0289529112545519, yt = 0.1919949445239173 
#A                  h(A)                   I(A)                  c(A)                  phi(A)                  A(phi(A))                  A(h(A))   htrue(A)
0.0077478485313074   0.0600999162491711    0.0018853377630416   0.2861274212278095   0.8137402568723623   0.0077478485312952   0.0077478485313074    0.0600999162491712
0.0078477157361643   0.0606600429422709    0.0019281415583694   0.2876043101303091   0.8174142232232184   0.0078477157361436   0.0078477157361643    0.0606600429422709
0.0079480810562530   0.0612215647963635    0.0019716029019216   0.2890810726440072   0.8210784766050299   0.0079480810562242   0.0079480810562530    0.0612215647963636
0.0080489377867286   0.0617844596435279    0.0020157255231838   0.2905577221013096   0.8247329735947585   0.0080489377866926   0.0080489377867286    0.0617844596435279
0.0081502791451470   0.0623487052616390    0.0020605130644487   0.2920342721372406   0.8283776708988974   0.0081502791451047   0.0081502791451470    0.0623487052616391
0.0082520982725356   0.0629142793752463    0.0021059690792475   0.2935107366938560   0.8320125253544184   0.0082520982724882   0.0082520982725356    0.0629142793752464
0.0083543882344766   0.0634811596564519    0.0021520970307993   0.2949871300247304   0.8356374939297266   0.0083543882344255   0.0083543882344766    0.0634811596564520
0.0084571420222020   0.0640493237257932    0.0021989002904784   0.2964634666995235   0.8392525337256197   0.0084571420221486   0.0084571420222020    0.0640493237257933
0.0085603525537003   0.0646187491531254    0.0022463821363002   0.2979397616086240   0.8428576019762549   0.0085603525536462   0.0085603525537003    0.0646187491531255
0.0086640126748347   0.0651894134585078    0.0022945457514273   0.2994160299678748   0.8464526560501223   0.0086640126747815   0.0086640126748347    0.0651894134585079
0.0087681151604734   0.0657612941130907    0.0023433942226946   0.3008922873233815   0.8500376534510261   0.0087681151604225   0.0087681151604734    0.0657612941130908
0.0088726527156297   0.0663343685400050    0.0023929305391554   0.3023685495564032   0.8536125518190699   0.0088726527155825   0.0088726527156297    0.0663343685400050
0.0089776179766146   0.0669086141152537    0.0024431575906478   0.3038448328883324   0.8571773089316536   0.0089776179765724   0.0089776179766146    0.0669086141152537
0.0090830035121993   0.0674840081686047    0.0024940781663832   0.3053211538857590   0.8607318827044717   0.0090830035121631   0.0090830035121993    0.0674840081686047
0.0091888018247887   0.0680605279844860    0.0025456949535566   0.3067975294656282   0.8642762311925238   0.0091888018247595   0.0091888018247887    0.0680605279844859
0.0092950053516058   0.0686381508028824    0.0025980105359786   0.3082739769004869   0.8678103125911295   0.0092950053515839   0.0092950053516058    0.0686381508028823
0.0094016064658850   0.0692168538202341    0.0026510273927311   0.3097505138238262   0.8713340852369517   0.0094016064658708   0.0094016064658850    0.0692168538202340
0.0095085974780776   0.0697966141903369    0.0027047478968460   0.3112271582355187   0.8748475076090275   0.0095085974780708   0.0095085974780776    0.0697966141903368
0.0096159706370650   0.0703774090252441    0.0027591743140081   0.3127039285073539   0.8783505383298058   0.0096159706370654   0.0096159706370650    0.0703774090252440
0.0097237181313836   0.0709592153961700    0.0028143088012817   0.3141808433886746   0.8818431361661936   0.0097237181313904   0.0097237181313836    0.0709592153961699
0.0098318320904576   0.0715420103343954    0.0028701534058626   0.3156579220121142   0.8853252600306096   0.0098318320904698   0.0098318320904576    0.0715420103343953
0.0099403045858424   0.0721257708321740    0.0029267100638547   0.3171351838994406   0.8887968689820462   0.0099403045858587   0.0099403045858424    0.0721257708321739
0.0100491276324762   0.0727104738436409    0.0029839805990731   0.3186126489675050   0.8922579222271376   0.0100491276324953   0.0100491276324762    0.0727104738436409
0.0101582931899412   0.0732960962857225    0.0030419667218724   0.3200903375343022   0.8957083791212397   0.0101582931899614   0.0101582931899412    0.0732960962857224
0.0102677931637331   0.0738826150390473    0.0031006700280017   0.3215682703251414   0.8991481991695134   0.0102677931637527   0.0102677931637331    0.0738826150390473
0.0103776194065395   0.0744700069488594    0.0031600919974873   0.3230464684789318   0.9025773420280213   0.0103776194065567   0.0103776194065395    0.0744700069488594
0.0104877637195261   0.0750582488259319    0.0032202339935419   0.3245249535545853   0.9059957675048287   0.0104877637195395   0.0104877637195261    0.0750582488259319
0.0105982178536318   0.0756473174474827    0.0032810972615014   0.3260037475375386   0.9094034355611151   0.0105982178536399   0.0105982178536318    0.0756473174474828
0.0107089735108713   0.0762371895580913    0.0033426829277908   0.3274828728463980   0.9128003063122951   0.0107089735108728   0.0107089735108713    0.0762371895580914
0.0108200223456450   0.0768278418706168    0.0034049919989175   0.3289623523397093   0.9161863400291457   0.0108200223456390   0.0108200223456450    0.0768278418706169
0.0109313559660573   0.0774192510671173    0.0034680253604944   0.3304422093228551   0.9195614971389451   0.0109313559660433   0.0109313559660573    0.0774192510671174
0.0110429659352418   0.0780113937997704    0.0035317837762913   0.3319224675550841   0.9229257382266195   0.0110429659352196   0.0110429659352418    0.0780113937997705
0.0111548437726931   0.0786042466917947    0.0035962678873167   0.3334031512566736   0.9262790240358999   0.0111548437726629   0.0111548437726931    0.0786042466917948
0.0112669809556065   0.0791977863383735    0.0036614782109292   0.3348842851162298   0.9296213154704861   0.0112669809555691   0.0112669809556065    0.0791977863383735
0.0113793689202237   0.0797919893075776    0.0037274151399789   0.3363658942981275   0.9329525735952255   0.0113793689201801   0.0113793689202237    0.0797919893075776
0.0114919990631850   0.0803868321412912    0.0037940789419797   0.3378480044500939   0.9362727596372946   0.0114919990631367   0.0114919990631850    0.0803868321412912
0.0116048627428878   0.0809822913561379    0.0038614697583124   0.3393306417109399   0.9395818349873971   0.0116048627428365   0.0116048627428878    0.0809822913561378
0.0117179512808516   0.0815783434444074    0.0039295876034591   0.3408138327184403   0.9428797612009694   0.0117179512807993   0.0117179512808516    0.0815783434444073
0.0118312559630879   0.0821749648749839    0.0039984323642688   0.3422976046173693   0.9461664999993961   0.0118312559630367   0.0118312559630879    0.0821749648749838
0.0119447680414767   0.0827721320942749    0.0040680037992548   0.3437819850676930   0.9494420132712363   0.0119447680414287   0.0119447680414767    0.0827721320942748
0.0120584787351476   0.0833698215271410    0.0041383015379245   0.3452670022529228   0.9527062630734630   0.0120584787351047   0.0120584787351476    0.0833698215271409
0.0121723792318668   0.0839680095778269    0.0042093250801411   0.3467526848886353   0.9559592116327114   0.0121723792318305   0.0121723792318668    0.0839680095778268
0.0122864606894281   0.0845666726308926    0.0042810737955180   0.3482390622311593   0.9592008213465385   0.0122864606893996   0.0122864606894281    0.0845666726308925
0.0124007142370496   0.0851657870521458    0.0043535469228459   0.3497261640864378   0.9624310547846943   0.0124007142370296   0.0124007142370496    0.0851657870521458
0.0125151309767745   0.0857653291895750    0.0044267435695528   0.3512140208190659   0.9656498746904064   0.0125151309767629   0.0125151309767745    0.0857653291895750
0.0126297019848759   0.0863652753742833    0.0045006627111978   0.3527026633615121   0.9688572439816744   0.0126297019848721   0.0126297019848759    0.0863652753742834
0.0127444183132662   0.0869656019214226    0.0045753031909974   0.3541921232235231   0.9720531257525757   0.0127444183132688   0.0127444183132662    0.0869656019214226
0.0128592709909102   0.0875662851311286    0.0046506637193863   0.3556824325017212   0.9752374832745848   0.0128592709909170   0.0128592709909102    0.0875662851311287
0.0129742510252412   0.0881673012894568    0.0047267428736115   0.3571736238893965   0.9784102799979046   0.0129742510252499   0.0129742510252412    0.0881673012894569
0.0130893494035817   0.0887686266693184    0.0048035390973605   0.3586657306864984   0.9815714795528071   0.0130893494035895   0.0130893494035817    0.0887686266693185
0.0132045570945663   0.0893702375314170    0.0048810507004235   0.3601587868098327   0.9847210457509895   0.0132045570945703   0.0132045570945663    0.0893702375314170
0.0133198650495678   0.0899721101251859    0.0049592758583906   0.3616528268034682   0.9878589425869382   0.0133198650495654   0.0133198650495678    0.0899721101251859
0.0134352642041261   0.0905742206897257    0.0050382126123820   0.3631478858493593   0.9909851342393081   0.0134352642041155   0.0134352642041261    0.0905742206897257
0.0135507454793796   0.0911765454547422    0.0051178588688146   0.3646439997781881   0.9940995850723091   0.0135507454793600   0.0135507454793796    0.0911765454547421
0.0136662997834992   0.0917790606414850    0.0051982123992018   0.3661412050804334   0.9972022596371048   0.0136662997834709   0.0136662997834992    0.0917790606414850
0.0137819180131233   0.0923817424636863    0.0052792708399884   0.3676395389176710   1.0002931226732239   0.0137819180130885   0.0137819180131233    0.0923817424636863
0.0138975910547959   0.0929845671284997    0.0053610316924214   0.3691390391341124   1.0033721391099744   0.0138975910547581   0.0138975910547959    0.0929845671284997
0.0140133097864055   0.0935875108374396    0.0054434923224539   0.3706397442683853   1.0064392740678727   0.0140133097863696   0.0140133097864055    0.0935875108374396
0.0141290650786258   0.0941905497873208    0.0055266499606860   0.3721416935655665   1.0094944928600782   0.0141290650785970   0.0141290650786258    0.0941905497873208
0.0142448477963569   0.0947936601711981    0.0056105017023392   0.3736449269894688   1.0125377609938311   0.0142448477963394   0.0142448477963569    0.0947936601711982
0.0143606488001683   0.0953968181793064    0.0056950445072670   0.3751494852351915   1.0155690441718992   0.0143606488001627   0.0143606488001683    0.0953968181793064
0.0144764589477418   0.0960000000000000    0.0057802752000000   0.3766554097419408   1.0185883082940288   0.0144764589477418   0.0144764589477418    0.0960000000000000
0.0145922690953152   0.0966031818206937    0.0058661904698268   0.3781627427061257   1.0215955194602653   0.0145922690952664   0.0145922690953152    0.0966031818206936
0.0147080700991266   0.0972063398288019    0.0059527868709092   0.3796715270947379   1.0245906439691144   0.0147080700992628   0.0147080700991266    0.0972063398288019
0.0148238528168577   0.0978094502126792    0.0060400608224339   0.3811818066590238   1.0275736483213136   0.0148238528170604   0.0148238528168577    0.0978094502126792
0.0149396081090780   0.0984124891625604    0.0061280086087980   0.3826936259484526   1.0305444992209563   0.0149396081091823   0.0149396081090780    0.0984124891625604
0.0150553268406877   0.0990154328715003    0.0062166263798307   0.3842070303249940   1.0335031635770371   0.0150553268406036   0.0150553268406877    0.0990154328715003
0.0151709998823603   0.0996182575363137    0.0063059101510498   0.3857220659777072   1.0364496085050272   0.0151709998820936   0.0151709998823603    0.0996182575363137
0.0152866181119844   0.1002209393585150    0.0063958558039530   0.3872387799376553   1.0393838013284720   0.0152866181116110   0.0152866181119844    0.1002209393585150
0.0154021724161039   0.1008234545452578    0.0064864590863448   0.3887572200931498   1.0423057095806110   0.0154021724157309   0.0154021724161039    0.1008234545452579
0.0155176536913575   0.1014257793102743    0.0065777156126980   0.3902774352053355   1.0452153010060172   0.0155176536910870   0.0155176536913575    0.1014257793102744
0.0156330528459158   0.1020278898748141    0.0066696208645499   0.3917994749241248   1.0481125435622554   0.0156330528458199   0.0156330528459158    0.1020278898748141
0.0157483608009172   0.1026297624685830    0.0067621701909341   0.3933233898044912   1.0509974054215583   0.0157483608010260   0.0157483608009172    0.1026297624685830
0.0158635684919018   0.1032313733306816    0.0068553588088457   0.3948492313231303   1.0538698549725192   0.0158635684922021   0.0158635684919018    0.1032313733306816
0.0159786668702424   0.1038326987105432    0.0069491818037424   0.3963770518955000   1.0567298608218028   0.0159786668706853   0.0159786668702424    0.1038326987105431
0.0160936469045734   0.1044337148688714    0.0070436341300794   0.3979069048932495   1.0595773917958735   0.0160936469050867   0.0160936469045734    0.1044337148688713
0.0162084995822173   0.1050343980785774    0.0071387106118782   0.3994388446620469   1.0624124169427402   0.0162084995827193   0.0162084995822173    0.1050343980785774
0.0163232159106076   0.1056347246257167    0.0072344059433307   0.4009729265398178   1.0652349055337191   0.0163232159110205   0.0163232159106076    0.1056347246257166
0.0164377869187090   0.1062346708104250    0.0073307146894359   0.4025092068754050   1.0680448270652139   0.0164377869189696   0.0164377869187090    0.1062346708104250
0.0165522036584339   0.1068342129478542    0.0074276312866717   0.4040477430476629   1.0708421512605162   0.0165522036585014   0.0165522036584339    0.1068342129478542
0.0166664572060555   0.1074333273691075    0.0075251500436996   0.4055885934849953   1.0736268480716216   0.0166664572059149   0.0166664572060555    0.1074333273691075
0.0167805386636168   0.1080319904221732    0.0076232651421029   0.4071318176853522   1.0763988876810675   0.0167805386632793   0.0167805386636168    0.1080319904221732
0.0168944391603359   0.1086301784728590    0.0077219706371584   0.4086774762366975   1.0791582405037894   0.0168944391598357   0.0168944391603359    0.1086301784728591
0.0170081498540069   0.1092278679057252    0.0078212604586411   0.4102256308379608   1.0819048771889979   0.0170081498533961   0.0170081498540069    0.1092278679057253
0.0171216619323957   0.1098250351250161    0.0079211284116611   0.4117763443204851   1.0846387686220724   0.0171216619317379   0.0171216619323957    0.1098250351250162
0.0172349666146320   0.1104216565555926    0.0080215681775343   0.4133296806699890   1.0873598859264826   0.0172349666139951   0.0172349666146320    0.1104216565555927
0.0173480551525957   0.1110177086438621    0.0081225733146839   0.4148857050490535   1.0900682004657223   0.0173480551520448   0.0173480551525957    0.1110177086438622
0.0174609188322985   0.1116131678587088    0.0082241372595754   0.4164444838201511   1.0927636838452710   0.0174609188318899   0.0174609188322985    0.1116131678587088
0.0175735489752598   0.1122080106924225    0.0083262533276818   0.4180060845692322   1.0954463079145742   0.0175735489750361   0.0175735489752598    0.1122080106924225
0.0176859369398770   0.1128022136616266    0.0084289147144822   0.4195705761298844   1.0981160447690463   0.0176859369398639   0.0176859369398770    0.1128022136616265
0.0177980741227905   0.1133957533082053    0.0085321144964898   0.4211380286080824   1.1007728667520937   0.0177980741229952   0.0177980741227905    0.1133957533082052
0.0179099519602418   0.1139886062002296    0.0086358456323117   0.4227085134075448   1.1034167464571638   0.0179099519606531   0.0179099519602418    0.1139886062002296
0.0180215619294262   0.1145807489328827    0.0087401009637398   0.4242821032557161   1.1060476567298134   0.0180215619300159   0.0180215619294262    0.1145807489328826
0.0181328955498385   0.1151721581293832    0.0088448732168702   0.4258588722303928   1.1086655706698023   0.0181328955505643   0.0181328955498385    0.1151721581293831
0.0182439443846122   0.1157628104419087    0.0089501550032549   0.4274388957870113   1.1112704616332076   0.0182439443854213   0.0182439443846122    0.1157628104419086
0.0183547000418517   0.1163526825525173    0.0090559388210809   0.4290222507866189   1.1138623032345640   0.0183547000426850   0.0183547000418517    0.1163526825525173
0.0184651541759575   0.1169417511740681    0.0091622170563802   0.4306090155245473   1.1164410693490268   0.0184651541767543   0.0184651541759575    0.1169417511740681
0.0185752984889441   0.1175299930511406    0.0092689819842674   0.4321992697598104   1.1190067341145582   0.0185752984896464   0.0185752984889441    0.1175299930511406
0.0186851247317504   0.1181173849609527    0.0093762257702069   0.4337930947452473   1.1215592719341392   0.0186851247323067   0.0186851247317504    0.1181173849609527
0.0187946247055423   0.1187039037142775    0.0094839404713075   0.4353905732584345   1.1240986574780067   0.0187946247059112   0.0187946247055423    0.1187039037142776
0.0189037902630073   0.1192895261563591    0.0095921180376450   0.4369917896333899   1.1266248656859135   0.0189037902631598   0.0189037902630073    0.1192895261563591
0.0190126133096412   0.1198742291678260    0.0097007503136122   0.4385968297930923   1.1291378717694163   0.0190126133095625   0.0190126133096412    0.1198742291678261
0.0191210858050259   0.1204579896656046    0.0098098290392956   0.4402057812828430   1.1316376512141877   0.0191210858047162   0.0191210858050259    0.1204579896656047
0.0192291997641000   0.1210407846038300    0.0099193458518789   0.4418187333044949   1.1341241797823551   0.0192291997635737   0.0192291997641000    0.1210407846038301
0.0193369472584185   0.1216225909747559    0.0100292922870724   0.4434357767515749   1.1365974335148676   0.0193369472577037   0.0193369472584185    0.1216225909747561
0.0194443204174060   0.1222033858096632    0.0101396597805684   0.4450570042453295   1.1390573887338864   0.0194443204165420   0.0194443204174060    0.1222033858096632
0.0195513114295985   0.1227831461797659    0.0102504396695209   0.4466825101717217   1.1415040220452071   0.0195513114286338   0.0195513114295985    0.1227831461797660
0.0196579125438778   0.1233618491971176    0.0103616231940515   0.4483123907194087   1.1439373103407062   0.0196579125428666   0.0196579125438778    0.1233618491971177
0.0197641160706948   0.1239394720155140    0.0104732014987784   0.4499467439187325   1.1463572308008179   0.0197641160696945   0.0197641160706948    0.1239394720155141
0.0198699143832843   0.1245159918313953    0.0105851656343694   0.4515856696817542   1.1487637608970389   0.0198699143823515   0.0198699143832843    0.1245159918313954
0.0199752999188690   0.1250913858847463    0.0106975065591193   0.4532292698433684   1.1511568783944628   0.0199752999180570   0.0199752999188690    0.1250913858847463
0.0200802651798538   0.1256656314599950    0.0108102151405487   0.4548776482035283   1.1535365613543433   0.0200802651792095   0.0200802651798538    0.1256656314599950
0.0201848027350101   0.1262387058869093    0.0109232821570264   0.4565309105706214   1.1559027881366879   0.0201848027345714   0.0201848027350101    0.1262387058869093
0.0202889052206488   0.1268105865414922    0.0110366982994130   0.4581891648060309   1.1582555374028820   0.0202889052204430   0.0202889052206488    0.1268105865414921
0.0203925653417833   0.1273812508468746    0.0111504541727261   0.4598525208699216   1.1605947881183440   0.0203925653418256   0.0203925653417833    0.1273812508468745
0.0204957758732815   0.1279506762742069    0.0112645402978268   0.4615210908682925   1.1629205195552110   0.0204957758735745   0.0204957758732815    0.1279506762742068
0.0205985296610069   0.1285188403435481    0.0113789471131256   0.4631949891013352   1.1652327112950562   0.0205985296615403   0.0205985296610069    0.1285188403435480
0.0207008196229479   0.1290857206247537    0.0114936649763092   0.4648743321131443   1.1675313432316403   0.0207008196236995   0.0207008196229479    0.1290857206247537
0.0208026387503365   0.1296512947383610    0.0116086841660862   0.4665592387428225   1.1698163955736924   0.0208026387512731   0.0208026387503365    0.1296512947383609
0.0209039801087549   0.1302155403564722    0.0117239948839511   0.4682498301770284   1.1720878488477258   0.0209039801098341   0.0209039801087549    0.1302155403564721
0.0210048368392305   0.1307784352036365    0.0118395872559676   0.4699462300040158   1.1743456839008870   0.0210048368404029   0.0210048368392305    0.1307784352036364
0.0211052021593192   0.1313399570577291    0.0119554513345684   0.4716485642692158   1.1765898819038392   0.0211052021605305   0.0211052021593192    0.1313399570577291
0.0212050693641762   0.1319000837508289    0.0120715771003732   0.4733569615324105   1.1788204243536766   0.0212050693653701   0.0212050693641762    0.1319000837508288
0.0213044318276148   0.1324587931700929    0.0121879544640226   0.4750715529265599   1.1810372930768798   0.0213044318287355   0.0213044318276148    0.1324587931700929
0.0214032830031531   0.1330160632586301    0.0123045732680283   0.4767924722183308   1.1832404702322994   0.0214032830041477   0.0214032830031531    0.1330160632586301
0.0215016164250471   0.1335718720163714    0.0124214232886387   0.4785198558703940   1.1854299383141802   0.0215016164258682   0.0215016164250471    0.1335718720163714
0.0215994257093125   0.1341261975009389    0.0125384942377192   0.4802538431055460   1.1876056801552202   0.0215994257099201   0.0215994257093125    0.1341261975009390
0.0216967045547321   0.1346790178285115    0.0126557757646473   0.4819945759727229   1.1897676789296645   0.0216967045550956   0.0216967045547321    0.1346790178285116
0.0217934467438512   0.1352303111746894    0.0127732574582207   0.4837421994149705   1.1919159181564394   0.0217934467439505   0.0217934467438512    0.1352303111746895
0.0218896461439595   0.1357800557753552    0.0128909288485793   0.4854968613394425   1.1940503817023220   0.0218896461437859   0.0218896461439595    0.1357800557753553
0.0219852967080592   0.1363282299275333    0.0130087794091388   0.4872587126894958   1.1961710537851478   0.0219852967076159   0.0219852967080592    0.1363282299275334
0.0220803924758203   0.1368748119902469    0.0131267985585374   0.4890279075189625   1.1982779189770585   0.0220803924751219   0.0220803924758203    0.1368748119902470
0.0221749275745213   0.1374197803853720    0.0132449756625930   0.4908046030686713   1.2003709622077885   0.0221749275735934   0.0221749275745213    0.1374197803853721
0.0222688962199769   0.1379631135984895    0.0133633000362710   0.4925889598453064   1.2024501687679903   0.0222688962188552   0.0222688962199769    0.1379631135984896
0.0223622927174516   0.1385047901797345    0.0134817609456631   0.4943811417026840   1.2045155243126018   0.0223622927161799   0.0223622927174516    0.1385047901797346
0.0224551114625583   0.1390447887446431    0.0136003476099751   0.4961813159255364   1.2065670148642524   0.0224551114611872   0.0224551114625583    0.1390447887446431
0.0225473469421441   0.1395830879749965    0.0137190492035234   0.4979896533158986   1.2086046268167148   0.0225473469407285   0.0225473469421441    0.1395830879749965
0.0226389937351601   0.1401196666196629    0.0138378548577400   0.4998063282821897   1.2106283469383921   0.0226389937337574   0.0226389937351601    0.1401196666196628
0.0227300465135180   0.1406545034954360    0.0139567536631858   0.5016315189310939   1.2126381623758551   0.0227300465121856   0.0227300465135180    0.1406545034954360
0.0228205000429315   0.1411875774878720    0.0140757346715698   0.5034654071623433   1.2146340606574180   0.0228205000417242   0.0228205000429315    0.1411875774878719
0.0229103491837424   0.1417188675521222    0.0141947868977756   0.5053081787665128   1.2166160296967603   0.0229103491827108   0.0229103491837424    0.1417188675521222
0.0229995888917324   0.1422483527137648    0.0143138993218935   0.5071600235259427   1.2185840577965918   0.0229995888909205   0.0229995888917324    0.1422483527137647
0.0230882142189200   0.1427760120696320    0.0144330608912580   0.5090211353189065   1.2205381336523651   0.0230882142183636   0.0230882142189200    0.1427760120696319
0.0231762203143414   0.1433018247886361    0.0145522605224893   0.5108917122271499   1.2224782463560306   0.0231762203140665   0.0231762203143414    0.1433018247886360
0.0232636024248166   0.1438257701125912    0.0146714871035393   0.5127719566469330   1.2244043853998423   0.0232636024248388   0.0232636024248166    0.1438257701125911
0.0233503558957002   0.1443478273570331    0.0147907294957411   0.5146620754037065   1.2263165406802068   0.0233503558960236   0.0233503558957002    0.1443478273570330
0.0234364761716161   0.1448679759120357    0.0149099765358602   0.5165622798705711   1.2282147025015826   0.0234364761722333   0.0234364761716161    0.1448679759120357
0.0235219587971772   0.1453861952430247    0.0150292170381491   0.5184727860906652   1.2300988615804278   0.0235219587980697   0.0235219587971772    0.1453861952430246
0.0236067994176887   0.1459024648915882    0.0151484397964022   0.5203938149036361   1.2319690090491948   0.0236067994188272   0.0236067994176887    0.1459024648915881
0.0236909937798359   0.1464167644762844    0.0152676335860125   0.5223255920763601   1.2338251364603778   0.0236909937811814   0.0236909937798359    0.1464167644762844
0.0237745377323557   0.1469290736934465    0.0153867871660276   0.5242683484380800   1.2356672357906087   0.0237745377338613   0.0237745377323557    0.1469290736934465
0.0238574272266922   0.1474393723179837    0.0155058892812058   0.5262223200201391   1.2374952994448061   0.0238574272283044   0.0238574272266922    0.1474393723179837
0.0239396583176362   0.1479476402041800    0.0156249286640711   0.5281877482005001   1.2393093202603735   0.0239396583192968   0.0239396583176362    0.1479476402041801
0.0240212271639479   0.1484538572864898    0.0157438940369665   0.5301648798532395   1.2411092915114528   0.0240212271655963   0.0240212271639479    0.1484538572864898
0.0241021300289636   0.1489580035803292    0.0158627741141047   0.5321539675032303   1.2428952069132300   0.0241021300305388   0.0241021300289636    0.1489580035803293
0.0241823632811859   0.1494600591828660    0.0159815576036163   0.5341552694862205   1.2446670606262948   0.0241823632826289   0.0241823632811859    0.1494600591828661
0.0242619233948567   0.1499600042738045    0.0161002332095942   0.5361690501145371   1.2464248472610551   0.0242619233961126   0.0242619233948567    0.1499600042738046
0.0243408069505147   0.1504578191161686    0.0162187896341336   0.5381955798486492   1.2481685618822076   0.0243408069515345   0.0243408069505147    0.1504578191161687
0.0244190106355346   0.1509534840570806    0.0163372155793682   0.5402351354748400   1.2498982000132643   0.0244190106362772   0.0244190106355346    0.1509534840570807
0.0244965312446509   0.1514469795285376    0.0164554997494996   0.5422880002892455   1.2516137576411359   0.0244965312450844   0.0244965312446509    0.1514469795285377
0.0245733656804633   0.1519382860481832    0.0165736308528214   0.5443544642885338   1.2533152312207740   0.0245733656805665   0.0245733656804633    0.1519382860481833
0.0246495109539265   0.1524273842200774    0.0166915976037374   0.5464348243675115   1.2550026176798699   0.0246495109536895   0.0246495109539265    0.1524273842200774
0.0247249641848220   0.1529142547354616    0.0168093887247707   0.5485293845239548   1.2566759144236164   0.0247249641842467   0.0247249641848220    0.1529142547354617
0.0247997226022125   0.1533988783735218    0.0169269929485671   0.5506384560709886   1.2583351193395260   0.0247997226013126   0.0247997226022125    0.1533988783735218
0.0248737835448801   0.1538812360021464    0.0170443990198883   0.5527623578573347   1.2599802308023149   0.0248737835436809   0.0248737835448801    0.1538812360021464
0.0249471444617461   0.1543613085786821    0.0171615956975973   0.5549014164957883   1.2616112476788444   0.0249471444602837   0.0249471444617461    0.1543613085786821
0.0250198029122740   0.1548390771506858    0.0172785717566334   0.5570559666002824   1.2632281693331293   0.0250198029105940   0.0250198029122740    0.1548390771506858
0.0250917565668551   0.1553145228566722    0.0173953159899774   0.5592263510319313   1.2648309956314083   0.0250917565650112   0.0250917565668551    0.1553145228566721
0.0251630032071758   0.1557876269268589    0.0175118172106057   0.5614129211544543   1.2664197269472799   0.0251630032052281   0.0251630032071758    0.1557876269268588
0.0252335407265684   0.1562583706839073    0.0176280642534333   0.5636160370994125   1.2679943641669043   0.0252335407245815   0.0252335407265684    0.1562583706839072
0.0253033671303438   0.1567267355436600    0.0177440459772446   0.5658360680417036   1.2695549086942726   0.0253033671283843   0.0253033671303438    0.1567267355436600
0.0253724805361059   0.1571927030158743    0.0178597512666120   0.5680733924857926   1.2711013624565441   0.0253724805342409   0.0253724805361059    0.1571927030158742
0.0254408791740497   0.1576562547049522    0.0179751690338009   0.5703283985631774   1.2726337279094520   0.0254408791723436   0.0254408791740497    0.1576562547049521
0.0255085613872399   0.1581173723106667    0.0180902882206614   0.5726014843416155   1.2741520080427793   0.0255085613857529   0.0255085613872399    0.1581173723106667
0.0255755256318734   0.1585760376288844    0.0182050978005056   0.5748930581466668   1.2756562063859078   0.0255755256306592   0.0255755256318734    0.1585760376288844
0.0256417704775222   0.1590322325522839    0.0183195867799703   0.5772035388961413   1.2771463270134364   0.0256417704766261   0.0256417704775222    0.1590322325522839
0.0257072946073601   0.1594859390710707    0.0184337442008644   0.5795333564480669   1.2786223745508762   0.0257072946068174   0.0257072946073601    0.1594859390710706
0.0257720968183701   0.1599371392736882    0.0185475591419999   0.5818829519628329   1.2800843541804181   0.0257720968182049   0.0257720968183701    0.1599371392736882
0.0258361760215347   0.1603858153475252    0.0186610207210076   0.5842527782801985   1.2815322716467761   0.0258361760217587   0.0258361760215347    0.1603858153475251
0.0258995312420076   0.1608319495796184    0.0187741180961343   0.5866433003118946   1.2829661332631110   0.0258995312426198   0.0258995312420076    0.1608319495796184
0.0259621616192678   0.1612755243573523    0.0188868404680243   0.5890549954505909   1.2843859459170277   0.0259621616202542   0.0259621616192678    0.1612755243573523
0.0260240664072553   0.1617165221691541    0.0189991770814817   0.5914883539960417   1.2857917170766557   0.0260240664085894   0.0260240664072553    0.1617165221691541
0.0260852449744893   0.1621549256051855    0.0191111172272146   0.5939438795992733   1.2871834547968097   0.0260852449761324   0.0260852449744893    0.1621549256051855
0.0261456968041676   0.1625907173580293    0.0192226502435604   0.5964220897257261   1.2885611677252313   0.0261456968060704   0.0261456968041676    0.1625907173580293
0.0262054214942482   0.1630238802233734    0.0193337655181917   0.5989235161383170   1.2899248651089155   0.0262054214963518   0.0262054214942482    0.1630238802233734
0.0262644187575129   0.1634543971006895    0.0194444524898022   0.6014487054014455   1.2912745568005219   0.0262644187597508   0.0262644187575129    0.1634543971006895
0.0263226884216127   0.1638822509939085    0.0195547006497717   0.6039982194070318   1.2926102532648727   0.0263226884239130   0.0263226884216126    0.1638822509939085
0.0263802304290948   0.1643074250120913    0.0196644995438113   0.6065726359237293   1.2939319655855370   0.0263802304313822   0.0263802304290948    0.1643074250120914
0.0264370448374120   0.1647299023700957    0.0197738387735857   0.6091725491705425   1.2952397054715068   0.0264370448396104   0.0264370448374120    0.1647299023700958
0.0264931318189134   0.1651496663892390    0.0198827079983152   0.6117985704161363   1.2965334852639609   0.0264931318209481   0.0264931318189134    0.1651496663892391
0.0265484916608171   0.1655667004979564    0.0199910969363546   0.6144513286052188   1.2978133179431259   0.0265484916626176   0.0265484916608171    0.1655667004979565
0.0266031247651650   0.1659809882324555    0.0200989953667494   0.6171314710134538   1.2990792171352250   0.0266031247666672   0.0266031247651650    0.1659809882324555
